Grid Size,63
NULL,NodeType,GridX,GridY,Length,Width,Height,PosX,PosY,PosZ
0,1,1,41,2.2222219999999995,2.2222209999999905,0,7.154354000000001,-66.9913905,0
0,0,0,42,2.222221000000001,2.2222210000000047,0,9.376575500000001,-69.21361149999998,0
0,1,1,41,2.2222219999999995,2.2222209999999905,0,7.154354000000001,-66.9913905,0
0,1,0,41,2.2222219999999995,2.2222210000000047,0,7.154354000000001,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,43,2.222222999999998,2.2222210000000047,0,11.5987975,-69.21361149999998,0
0,1,1,43,2.222222999999998,2.2222209999999905,0,11.5987975,-66.9913905,0
0,1,1,42,2.222221000000001,2.2222209999999905,0,9.376575500000001,-66.9913905,0
0,0,0,43,2.222222999999998,2.2222210000000047,0,11.5987975,-69.21361149999998,0
0,1,1,42,2.222221000000001,2.2222209999999905,0,9.376575500000001,-66.9913905,0
0,1,0,42,2.222221000000001,2.2222210000000047,0,9.376575500000001,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,44,2.2222220000000004,2.2222210000000047,0,13.82102,-69.21361149999998,0
0,1,1,44,2.2222220000000004,2.2222209999999905,0,13.82102,-66.9913905,0
0,1,1,43,2.222222999999998,2.2222209999999905,0,11.5987975,-66.9913905,0
0,0,0,44,2.2222220000000004,2.2222210000000047,0,13.82102,-69.21361149999998,0
0,1,1,43,2.222222999999998,2.2222209999999905,0,11.5987975,-66.9913905,0
0,1,0,43,2.222222999999998,2.2222210000000047,0,11.5987975,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,45,2.222223000000005,2.2222210000000047,0,16.0432425,-69.21361149999998,0
0,1,1,45,2.222223000000005,2.2222209999999905,0,16.0432425,-66.9913905,0
0,1,1,44,2.2222220000000004,2.2222209999999905,0,13.82102,-66.9913905,0
0,0,0,45,2.222223000000005,2.2222210000000047,0,16.0432425,-69.21361149999998,0
0,1,1,44,2.2222220000000004,2.2222209999999905,0,13.82102,-66.9913905,0
0,1,0,44,2.2222220000000004,2.2222210000000047,0,13.82102,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,46,2.2222209999999976,2.2222210000000047,0,18.265464500000004,-69.21361149999998,0
0,1,1,46,2.2222209999999976,2.2222209999999905,0,18.265464500000004,-66.9913905,0
0,1,1,45,2.222223000000005,2.2222209999999905,0,16.0432425,-66.9913905,0
0,0,0,46,2.2222209999999976,2.2222210000000047,0,18.265464500000004,-69.21361149999998,0
0,1,1,45,2.222223000000005,2.2222209999999905,0,16.0432425,-66.9913905,0
0,1,0,45,2.222223000000005,2.2222210000000047,0,16.0432425,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,47,2.2222289999999987,2.2222210000000047,0,20.487689500000002,-69.21361149999998,0
0,1,1,47,2.2222289999999987,2.2222209999999905,0,20.487689500000002,-66.9913905,0
0,1,1,46,2.2222209999999976,2.2222209999999905,0,18.265464500000004,-66.9913905,0
0,0,0,47,2.2222289999999987,2.2222210000000047,0,20.487689500000002,-69.21361149999998,0
0,1,1,46,2.2222209999999976,2.2222209999999905,0,18.265464500000004,-66.9913905,0
0,1,0,46,2.2222209999999976,2.2222210000000047,0,18.265464500000004,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,48,2.222225999999999,2.2222210000000047,0,22.709917,-69.21361149999998,0
0,1,1,48,2.222225999999999,2.2222209999999905,0,22.709917,-66.9913905,0
0,1,1,47,2.2222289999999987,2.2222209999999905,0,20.487689500000002,-66.9913905,0
0,0,0,48,2.222225999999999,2.2222210000000047,0,22.709917,-69.21361149999998,0
0,1,1,47,2.2222289999999987,2.2222209999999905,0,20.487689500000002,-66.9913905,0
0,1,0,47,2.2222289999999987,2.2222210000000047,0,20.487689500000002,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,49,2.222221000000001,2.2222210000000047,0,24.932140500000003,-69.21361149999998,0
0,1,1,49,2.222221000000001,2.2222209999999905,0,24.932140500000003,-66.9913905,0
0,1,1,48,2.222225999999999,2.2222209999999905,0,22.709917,-66.9913905,0
0,0,0,49,2.222221000000001,2.2222210000000047,0,24.932140500000003,-69.21361149999998,0
0,1,1,48,2.222225999999999,2.2222209999999905,0,22.709917,-66.9913905,0
0,1,0,48,2.222225999999999,2.2222210000000047,0,22.709917,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,50,2.222220999999994,2.2222210000000047,0,27.1543615,-69.21361149999998,0
0,1,1,50,2.222220999999994,2.2222209999999905,0,27.1543615,-66.9913905,0
0,1,1,49,2.222221000000001,2.2222209999999905,0,24.932140500000003,-66.9913905,0
0,0,0,50,2.222220999999994,2.2222210000000047,0,27.1543615,-69.21361149999998,0
0,1,1,49,2.222221000000001,2.2222209999999905,0,24.932140500000003,-66.9913905,0
0,1,0,49,2.222221000000001,2.2222210000000047,0,24.932140500000003,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,51,2.222222000000002,2.2222210000000047,0,29.376582999999997,-69.21361149999998,0
0,1,1,51,2.222222000000002,2.2222209999999905,0,29.376582999999997,-66.9913905,0
0,1,1,50,2.222220999999994,2.2222209999999905,0,27.1543615,-66.9913905,0
0,0,0,51,2.222222000000002,2.2222210000000047,0,29.376582999999997,-69.21361149999998,0
0,1,1,50,2.222220999999994,2.2222209999999905,0,27.1543615,-66.9913905,0
0,1,0,50,2.222220999999994,2.2222210000000047,0,27.1543615,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,52,2.2222210000000118,2.2222210000000047,0,31.598804500000004,-69.21361149999998,0
0,1,1,52,2.2222210000000118,2.2222209999999905,0,31.598804500000004,-66.9913905,0
0,1,1,51,2.222222000000002,2.2222209999999905,0,29.376582999999997,-66.9913905,0
0,0,0,52,2.2222210000000118,2.2222210000000047,0,31.598804500000004,-69.21361149999998,0
0,1,1,51,2.222222000000002,2.2222209999999905,0,29.376582999999997,-66.9913905,0
0,1,0,51,2.222222000000002,2.2222210000000047,0,29.376582999999997,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,53,2.222221999999995,2.2222210000000047,0,33.821026,-69.21361149999998,0
0,1,1,53,2.222221999999995,2.2222209999999905,0,33.821026,-66.9913905,0
0,1,1,52,2.2222210000000118,2.2222209999999905,0,31.598804500000004,-66.9913905,0
0,0,0,53,2.222221999999995,2.2222210000000047,0,33.821026,-69.21361149999998,0
0,1,1,52,2.2222210000000118,2.2222209999999905,0,31.598804500000004,-66.9913905,0
0,1,0,52,2.2222210000000118,2.2222210000000047,0,31.598804500000004,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,54,2.2222249999999946,2.2222210000000047,0,36.0432495,-69.21361149999998,0
0,1,1,54,2.2222249999999946,2.2222209999999905,0,36.0432495,-66.9913905,0
0,1,1,53,2.222221999999995,2.2222209999999905,0,33.821026,-66.9913905,0
0,0,0,54,2.2222249999999946,2.2222210000000047,0,36.0432495,-69.21361149999998,0
0,1,1,53,2.222221999999995,2.2222209999999905,0,33.821026,-66.9913905,0
0,1,0,53,2.222221999999995,2.2222210000000047,0,33.821026,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,55,2.2222209999999976,2.2222210000000047,0,38.2654725,-69.21361149999998,0
0,1,1,55,2.2222209999999976,2.2222209999999905,0,38.2654725,-66.9913905,0
0,1,1,54,2.2222249999999946,2.2222209999999905,0,36.0432495,-66.9913905,0
0,0,0,55,2.2222209999999976,2.2222210000000047,0,38.2654725,-69.21361149999998,0
0,1,1,54,2.2222249999999946,2.2222209999999905,0,36.0432495,-66.9913905,0
0,1,0,54,2.2222249999999946,2.2222210000000047,0,36.0432495,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,56,2.2222210000000047,2.2222210000000047,0,40.4876935,-69.21361149999998,0
0,1,1,56,2.2222210000000047,2.2222209999999905,0,40.4876935,-66.9913905,0
0,1,1,55,2.2222209999999976,2.2222209999999905,0,38.2654725,-66.9913905,0
0,0,0,56,2.2222210000000047,2.2222210000000047,0,40.4876935,-69.21361149999998,0
0,1,1,55,2.2222209999999976,2.2222209999999905,0,38.2654725,-66.9913905,0
0,1,0,55,2.2222209999999976,2.2222210000000047,0,38.2654725,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,57,2.222221999999995,2.2222210000000047,0,42.709914999999995,-69.21361149999998,0
0,1,1,57,2.222221999999995,2.2222209999999905,0,42.709914999999995,-66.9913905,0
0,1,1,56,2.2222210000000047,2.2222209999999905,0,40.4876935,-66.9913905,0
0,0,0,57,2.222221999999995,2.2222210000000047,0,42.709914999999995,-69.21361149999998,0
0,1,1,56,2.2222210000000047,2.2222209999999905,0,40.4876935,-66.9913905,0
0,1,0,56,2.2222210000000047,2.2222210000000047,0,40.4876935,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,58,2.2222209999999976,2.2222210000000047,0,44.9321365,-69.21361149999998,0
0,1,1,58,2.2222209999999976,2.2222209999999905,0,44.9321365,-66.9913905,0
0,1,1,57,2.222221999999995,2.2222209999999905,0,42.709914999999995,-66.9913905,0
0,0,0,58,2.2222209999999976,2.2222210000000047,0,44.9321365,-69.21361149999998,0
0,1,1,57,2.222221999999995,2.2222209999999905,0,42.709914999999995,-66.9913905,0
0,1,0,57,2.222221999999995,2.2222210000000047,0,42.709914999999995,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,59,2.222225000000016,2.2222210000000047,0,47.1543595,-69.21361149999998,0
0,1,1,59,2.222225000000016,2.2222209999999905,0,47.1543595,-66.9913905,0
0,1,1,58,2.2222209999999976,2.2222209999999905,0,44.9321365,-66.9913905,0
0,0,0,59,2.222225000000016,2.2222210000000047,0,47.1543595,-69.21361149999998,0
0,1,1,58,2.2222209999999976,2.2222209999999905,0,44.9321365,-66.9913905,0
0,1,0,58,2.2222209999999976,2.2222210000000047,0,44.9321365,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,60,2.222221999999981,2.2222210000000047,0,49.376583,-69.21361149999998,0
0,1,1,60,2.222221999999981,2.2222209999999905,0,49.376583,-66.9913905,0
0,1,1,59,2.222225000000016,2.2222209999999905,0,47.1543595,-66.9913905,0
0,0,0,60,2.222221999999981,2.2222210000000047,0,49.376583,-69.21361149999998,0
0,1,1,59,2.222225000000016,2.2222209999999905,0,47.1543595,-66.9913905,0
0,1,0,59,2.222225000000016,2.2222210000000047,0,47.1543595,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,61,2.222221000000019,2.2222210000000047,0,51.5988045,-69.21361149999998,0
0,1,1,61,2.222221000000019,2.2222209999999905,0,51.5988045,-66.9913905,0
0,1,1,60,2.222221999999981,2.2222209999999905,0,49.376583,-66.9913905,0
0,0,0,61,2.222221000000019,2.2222210000000047,0,51.5988045,-69.21361149999998,0
0,1,1,60,2.222221999999981,2.2222209999999905,0,49.376583,-66.9913905,0
0,1,0,60,2.222221999999981,2.2222210000000047,0,49.376583,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,0,62,2.222213999999994,2.2222210000000047,0,53.821022000000006,-69.21361149999998,0
0,1,1,62,2.222213999999994,2.2222209999999905,0,53.821022000000006,-66.9913905,0
0,1,1,61,2.222221000000019,2.2222209999999905,0,51.5988045,-66.9913905,0
0,0,0,62,2.222213999999994,2.2222210000000047,0,53.821022000000006,-69.21361149999998,0
0,1,1,61,2.222221000000019,2.2222209999999905,0,51.5988045,-66.9913905,0
0,1,0,61,2.222221000000019,2.2222210000000047,0,51.5988045,-69.21361149999998,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,62,2.222213999999994,2.2222209999999905,0,53.821022000000006,-66.9913905,0
0,0,1,0,2.2222209999999905,2.2222209999999905,0,-83.9567605,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,1,2.2222220000000164,2.2222209999999905,0,-81.734539,-66.9913905,0
0,1,2,1,2.2222220000000164,2.222225999999999,0,-81.734539,-64.769167,0
0,1,2,0,2.2222209999999905,2.222225999999999,0,-83.9567605,-64.769167,0
0,0,1,1,2.2222220000000164,2.2222209999999905,0,-81.734539,-66.9913905,0
0,1,2,0,2.2222209999999905,2.222225999999999,0,-83.9567605,-64.769167,0
0,1,1,0,2.2222209999999905,2.2222209999999905,0,-83.9567605,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,2,2.2222289999999703,2.2222209999999905,0,-79.5123135,-66.9913905,0
0,1,2,2,2.2222289999999703,2.222225999999999,0,-79.5123135,-64.769167,0
0,1,2,1,2.2222220000000164,2.222225999999999,0,-81.734539,-64.769167,0
0,0,1,2,2.2222289999999703,2.2222209999999905,0,-79.5123135,-66.9913905,0
0,1,2,1,2.2222220000000164,2.222225999999999,0,-81.734539,-64.769167,0
0,1,1,1,2.2222220000000164,2.2222209999999905,0,-81.734539,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,3,2.222213000000039,2.2222209999999905,0,-77.2900925,-66.9913905,0
0,1,2,3,2.222213000000039,2.222225999999999,0,-77.2900925,-64.769167,0
0,1,2,2,2.2222289999999703,2.222225999999999,0,-79.5123135,-64.769167,0
0,0,1,3,2.222213000000039,2.2222209999999905,0,-77.2900925,-66.9913905,0
0,1,2,2,2.2222289999999703,2.222225999999999,0,-79.5123135,-64.769167,0
0,1,1,2,2.2222289999999703,2.2222209999999905,0,-79.5123135,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,4,2.2222289999999845,2.2222209999999905,0,-75.0678715,-66.9913905,0
0,1,2,4,2.2222289999999845,2.222225999999999,0,-75.0678715,-64.769167,0
0,1,2,3,2.222213000000039,2.222225999999999,0,-77.2900925,-64.769167,0
0,0,1,4,2.2222289999999845,2.2222209999999905,0,-75.0678715,-66.9913905,0
0,1,2,3,2.222213000000039,2.222225999999999,0,-77.2900925,-64.769167,0
0,1,1,3,2.222213000000039,2.2222209999999905,0,-77.2900925,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,5,2.2222139999999797,2.2222209999999905,0,-72.84565,-66.9913905,0
0,1,2,5,2.2222139999999797,2.222225999999999,0,-72.84565,-64.769167,0
0,1,2,4,2.2222289999999845,2.222225999999999,0,-75.0678715,-64.769167,0
0,0,1,5,2.2222139999999797,2.2222209999999905,0,-72.84565,-66.9913905,0
0,1,2,4,2.2222289999999845,2.222225999999999,0,-75.0678715,-64.769167,0
0,1,1,4,2.2222289999999845,2.2222209999999905,0,-75.0678715,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,6,2.222229000000013,2.2222209999999905,0,-70.62342850000002,-66.9913905,0
0,1,2,6,2.222229000000013,2.222225999999999,0,-70.62342850000002,-64.769167,0
0,1,2,5,2.2222139999999797,2.222225999999999,0,-72.84565,-64.769167,0
0,0,1,6,2.222229000000013,2.2222209999999905,0,-70.62342850000002,-66.9913905,0
0,1,2,5,2.2222139999999797,2.222225999999999,0,-72.84565,-64.769167,0
0,1,1,5,2.2222139999999797,2.2222209999999905,0,-72.84565,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,7,2.222222000000002,2.2222209999999905,0,-68.40120300000001,-66.9913905,0
0,1,2,7,2.222222000000002,2.222225999999999,0,-68.40120300000001,-64.769167,0
0,1,2,6,2.222229000000013,2.222225999999999,0,-70.62342850000002,-64.769167,0
0,0,1,7,2.222222000000002,2.2222209999999905,0,-68.40120300000001,-66.9913905,0
0,1,2,6,2.222229000000013,2.222225999999999,0,-70.62342850000002,-64.769167,0
0,1,1,6,2.222229000000013,2.2222209999999905,0,-70.62342850000002,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,8,2.2222210000000047,2.2222209999999905,0,-66.17898149999999,-66.9913905,0
0,1,2,8,2.2222210000000047,2.222225999999999,0,-66.17898149999999,-64.769167,0
0,1,2,7,2.222222000000002,2.222225999999999,0,-68.40120300000001,-64.769167,0
0,0,1,8,2.2222210000000047,2.2222209999999905,0,-66.17898149999999,-66.9913905,0
0,1,2,7,2.222222000000002,2.222225999999999,0,-68.40120300000001,-64.769167,0
0,1,1,7,2.222222000000002,2.2222209999999905,0,-68.40120300000001,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,9,2.2222209999999976,2.2222209999999905,0,-63.9567605,-66.9913905,0
0,1,2,9,2.2222209999999976,2.222225999999999,0,-63.9567605,-64.769167,0
0,1,2,8,2.2222210000000047,2.222225999999999,0,-66.17898149999999,-64.769167,0
0,0,1,9,2.2222209999999976,2.2222209999999905,0,-63.9567605,-66.9913905,0
0,1,2,8,2.2222210000000047,2.222225999999999,0,-66.17898149999999,-64.769167,0
0,1,1,8,2.2222210000000047,2.2222209999999905,0,-66.17898149999999,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,10,2.222221999999995,2.2222209999999905,0,-61.734539,-66.9913905,0
0,1,2,10,2.222221999999995,2.222225999999999,0,-61.734539,-64.769167,0
0,1,2,9,2.2222209999999976,2.222225999999999,0,-63.9567605,-64.769167,0
0,0,1,10,2.222221999999995,2.2222209999999905,0,-61.734539,-66.9913905,0
0,1,2,9,2.2222209999999976,2.222225999999999,0,-63.9567605,-64.769167,0
0,1,1,9,2.2222209999999976,2.2222209999999905,0,-63.9567605,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,11,2.2222250000000088,2.2222209999999905,0,-59.5123155,-66.9913905,0
0,1,2,11,2.2222250000000088,2.222225999999999,0,-59.5123155,-64.769167,0
0,1,2,10,2.222221999999995,2.222225999999999,0,-61.734539,-64.769167,0
0,0,1,11,2.2222250000000088,2.2222209999999905,0,-59.5123155,-66.9913905,0
0,1,2,10,2.222221999999995,2.222225999999999,0,-61.734539,-64.769167,0
0,1,1,10,2.222221999999995,2.2222209999999905,0,-61.734539,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,12,2.2222249999999875,2.2222209999999905,0,-57.290090500000005,-66.9913905,0
0,1,2,12,2.2222249999999875,2.222225999999999,0,-57.290090500000005,-64.769167,0
0,1,2,11,2.2222250000000088,2.222225999999999,0,-59.5123155,-64.769167,0
0,0,1,12,2.2222249999999875,2.2222209999999905,0,-57.290090500000005,-66.9913905,0
0,1,2,11,2.2222250000000088,2.222225999999999,0,-59.5123155,-64.769167,0
0,1,1,11,2.2222250000000088,2.2222209999999905,0,-59.5123155,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,13,2.2222210000000118,2.2222209999999905,0,-55.067867500000006,-66.9913905,0
0,1,2,13,2.2222210000000118,2.222225999999999,0,-55.067867500000006,-64.769167,0
0,1,2,12,2.2222249999999875,2.222225999999999,0,-57.290090500000005,-64.769167,0
0,0,1,13,2.2222210000000118,2.2222209999999905,0,-55.067867500000006,-66.9913905,0
0,1,2,12,2.2222249999999875,2.222225999999999,0,-57.290090500000005,-64.769167,0
0,1,1,12,2.2222249999999875,2.2222209999999905,0,-57.290090500000005,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,14,2.222221999999988,2.2222209999999905,0,-52.845646,-66.9913905,0
0,1,2,14,2.222221999999988,2.222225999999999,0,-52.845646,-64.769167,0
0,1,2,13,2.2222210000000118,2.222225999999999,0,-55.067867500000006,-64.769167,0
0,0,1,14,2.222221999999988,2.2222209999999905,0,-52.845646,-66.9913905,0
0,1,2,13,2.2222210000000118,2.222225999999999,0,-55.067867500000006,-64.769167,0
0,1,1,13,2.2222210000000118,2.2222209999999905,0,-55.067867500000006,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,15,2.2222210000000047,2.2222209999999905,0,-50.623424500000006,-66.9913905,0
0,1,2,15,2.2222210000000047,2.222225999999999,0,-50.623424500000006,-64.769167,0
0,1,2,14,2.222221999999988,2.222225999999999,0,-52.845646,-64.769167,0
0,0,1,15,2.2222210000000047,2.2222209999999905,0,-50.623424500000006,-66.9913905,0
0,1,2,14,2.222221999999988,2.222225999999999,0,-52.845646,-64.769167,0
0,1,1,14,2.222221999999988,2.2222209999999905,0,-52.845646,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,16,2.222221999999995,2.2222209999999905,0,-48.40120300000001,-66.9913905,0
0,1,2,16,2.222221999999995,2.222225999999999,0,-48.40120300000001,-64.769167,0
0,1,2,15,2.2222210000000047,2.222225999999999,0,-50.623424500000006,-64.769167,0
0,0,1,16,2.222221999999995,2.2222209999999905,0,-48.40120300000001,-66.9913905,0
0,1,2,15,2.2222210000000047,2.222225999999999,0,-50.623424500000006,-64.769167,0
0,1,1,15,2.2222210000000047,2.2222209999999905,0,-50.623424500000006,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,17,2.2222210000000118,2.2222209999999905,0,-46.178981500000006,-66.9913905,0
0,1,2,17,2.2222210000000118,2.222225999999999,0,-46.178981500000006,-64.769167,0
0,1,2,16,2.222221999999995,2.222225999999999,0,-48.40120300000001,-64.769167,0
0,0,1,17,2.2222210000000118,2.2222209999999905,0,-46.178981500000006,-66.9913905,0
0,1,2,16,2.222221999999995,2.222225999999999,0,-48.40120300000001,-64.769167,0
0,1,1,16,2.222221999999995,2.2222209999999905,0,-48.40120300000001,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,18,2.2222209999999976,2.2222209999999905,0,-43.9567605,-66.9913905,0
0,1,2,18,2.2222209999999976,2.222225999999999,0,-43.9567605,-64.769167,0
0,1,2,17,2.2222210000000118,2.222225999999999,0,-46.178981500000006,-64.769167,0
0,0,1,18,2.2222209999999976,2.2222209999999905,0,-43.9567605,-66.9913905,0
0,1,2,17,2.2222210000000118,2.222225999999999,0,-46.178981500000006,-64.769167,0
0,1,1,17,2.2222210000000118,2.2222209999999905,0,-46.178981500000006,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,19,2.2222249999999946,2.2222209999999905,0,-41.7345375,-66.9913905,0
0,1,2,19,2.2222249999999946,2.222225999999999,0,-41.7345375,-64.769167,0
0,1,2,18,2.2222209999999976,2.222225999999999,0,-43.9567605,-64.769167,0
0,0,1,19,2.2222249999999946,2.2222209999999905,0,-41.7345375,-66.9913905,0
0,1,2,18,2.2222209999999976,2.222225999999999,0,-43.9567605,-64.769167,0
0,1,1,18,2.2222209999999976,2.2222209999999905,0,-43.9567605,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,20,2.2222220000000092,2.2222209999999905,0,-39.512314,-66.9913905,0
0,1,2,20,2.2222220000000092,2.222225999999999,0,-39.512314,-64.769167,0
0,1,2,19,2.2222249999999946,2.222225999999999,0,-41.7345375,-64.769167,0
0,0,1,20,2.2222220000000092,2.2222209999999905,0,-39.512314,-66.9913905,0
0,1,2,19,2.2222249999999946,2.222225999999999,0,-41.7345375,-64.769167,0
0,1,1,19,2.2222249999999946,2.2222209999999905,0,-41.7345375,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0
0,1,1,21,2.2222209999999905,2.2222209999999905,0,-37.2900925,-66.9913905,0
0,1,2,21,2.2222209999999905,2.222225999999999,0,-37.2900925,-64.769167,0
0,1,2,20,2.2222220000000092,2.222225999999999,0,-39.512314,-64.769167,0
0,0,1,21,2.2222209999999905,2.2222209999999905,0,-37.2900925,-66.9913905,0
0,1,2,20,2.2222220000000092,2.222225999999999,0,-39.512314,-64.769167,0
0,1,1,20,2.2222220000000092,2.2222209999999905,0,-39.512314,-66.9913905,0
1,1,0,0,0,0,0,0,0,0
